"snapshot_date","snapshot_ts_utc","FreightID","FlightName","BlockDate","AirlinePartnerID","AirlineName","FlightClassID","ClassAlias","DepartureCityID","CityFrom","ArrivalCityID","CityTo","Country","PartnerID","BusinessEntity","hard_block","releasedays","first_reserve_utc","HasStopSale","StopSaleIssueDT_UTC","IsOnRequest","Seats_gross","Sold_gross","Empty","Seats_net","Sold_net","BlockRecords","TotalDaysInSale","ResourceCount","last_stamp"
"2026-03-15",2026-03-15 11:31:47.773,13079,VSV5351,"2025-09-25",157575,SCAT (),2,Y,838396,Cam Ranh,378598,Astana,Kazakhstan,151696,KZ,1,\N,"2025-02-03 08:53:00.0000000 +00:00",0,\N,0,145,145,0,71,71,1,405,1,\u0000\u0000\u0000\nr��\u0013
"2026-03-15",2026-03-15 11:31:47.773,14231,KC194,"2025-09-25",97318,Air Astana (),2,Y,838396,Cam Ranh,367408,Almaty,Kazakhstan,151696,KZ,1,\N,"2025-01-17 05:33:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,422,1,\u0000\u0000\u0000\np��j
"2026-03-15",2026-03-15 11:31:47.773,14235,KC157,"2025-09-25",97318,Air Astana (),2,Y,378598,Astana,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-01-17 15:15:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,422,1,\u0000\u0000\u0000\ns�\f�
"2026-03-15",2026-03-15 11:31:47.773,10670,VSV5208,"2025-09-24",157575,SCAT (),2,Y,838396,Cam Ranh,367408,Almaty,Kazakhstan,151696,KZ,1,\N,"2025-01-11 05:38:00.0000000 +00:00",0,\N,0,143,143,0,143,143,1,428,1,\u0000\u0000\u0000\npą�
"2026-03-15",2026-03-15 11:31:47.773,14230,KC193,"2025-09-24",97318,Air Astana (),2,Y,367408,Almaty,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-01-17 04:51:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,422,1,\u0000\u0000\u0000\nr�\u0003�
"2026-03-15",2026-03-15 11:31:47.773,14231,KC194,"2025-09-24",97318,Air Astana (),2,Y,838396,Cam Ranh,367408,Almaty,Kazakhstan,151696,KZ,1,\N,"2025-01-17 05:33:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,422,1,\u0000\u0000\u0000\nj�
"2026-03-15",2026-03-15 11:31:47.773,10669,VSV5207,"2025-09-23",157575,SCAT (),2,Y,367408,Almaty,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-01-11 05:34:00.0000000 +00:00",0,\N,0,143,142,1,143,142,1,428,1,\u0000\u0000\u0000\nq���
"2026-03-15",2026-03-15 11:31:47.773,11537,VJ62,"2025-09-23",194333,VietJet Air,2,Y,367408,Almaty,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-02-04 11:47:00.0000000 +00:00",1,"2025-09-21 19:00:00.0000000 +00:00",0,20,9,11,20,9,1,404,1,\u0000\u0000\u0000\np���
"2026-03-15",2026-03-15 11:31:47.773,14230,KC193,"2025-09-23",97318,Air Astana (),2,Y,367408,Almaty,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-01-17 04:51:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,422,1,\u0000\u0000\u0000\np�\u0016�
"2026-03-15",2026-03-15 11:31:47.773,11538,VJ61,"2025-09-22",194333,VietJet Air,2,Y,838396,Cam Ranh,367408,Almaty,Kazakhstan,151696,KZ,1,\N,"2025-02-04 11:52:00.0000000 +00:00",0,\N,0,20,20,0,20,20,1,404,1,\u0000\u0000\u0000\ni��
"2026-03-15",2026-03-15 11:31:47.773,14231,KC194,"2025-09-22",97318,Air Astana (),2,Y,838396,Cam Ranh,367408,Almaty,Kazakhstan,151696,KZ,1,\N,"2025-01-17 05:33:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,422,1,\u0000\u0000\u0000\nf��{
"2026-03-15",2026-03-15 11:31:47.773,14628,KC260,"2025-09-22",97318,Air Astana (),2,Y,358023,Da Nang,378598,Astana,Kazakhstan,151696,KZ,1,\N,"2025-04-01 11:49:00.0000000 +00:00",0,\N,0,20,20,0,20,20,1,348,1,\u0000\u0000\u0000\n]��,
"2026-03-15",2026-03-15 11:31:47.773,10670,VSV5208,"2025-09-21",157575,SCAT (),2,Y,838396,Cam Ranh,367408,Almaty,Kazakhstan,151696,KZ,1,\N,"2025-01-11 05:38:00.0000000 +00:00",0,\N,0,143,142,1,143,142,1,428,1,\u0000\u0000\u0000\ng?'\f
"2026-03-15",2026-03-15 11:31:47.773,10934,VJ68,"2025-09-21",194333,VietJet Air,2,Y,378598,Astana,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-02-04 11:20:00.0000000 +00:00",0,\N,0,30,30,0,30,30,1,404,1,\u0000\u0000\u0000\n`�\u0010
"2026-03-15",2026-03-15 11:31:47.773,10935,VJ67,"2025-09-21",194333,VietJet Air,2,Y,838396,Cam Ranh,378598,Astana,Kazakhstan,151696,KZ,1,\N,"2025-02-04 11:24:00.0000000 +00:00",0,\N,0,30,30,0,26,26,1,404,1,\u0000\u0000\u0000\nj\u001b'�
"2026-03-15",2026-03-15 11:31:47.773,13078,VSV5350,"2025-09-21",157575,SCAT (),2,Y,378598,Astana,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-02-03 08:47:00.0000000 +00:00",0,\N,0,145,144,1,60,59,1,405,1,\u0000\u0000\u0000\nm\u0016�
"2026-03-15",2026-03-15 11:31:47.773,13079,VSV5351,"2025-09-21",157575,SCAT (),2,Y,838396,Cam Ranh,378598,Astana,Kazakhstan,151696,KZ,1,\N,"2025-02-03 08:53:00.0000000 +00:00",0,\N,0,145,145,0,97,97,1,405,1,\u0000\u0000\u0000\nj1�b
"2026-03-15",2026-03-15 11:31:47.773,14230,KC193,"2025-09-21",97318,Air Astana (),2,Y,367408,Almaty,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-01-17 04:51:00.0000000 +00:00",1,"2025-09-20 19:00:00.0000000 +00:00",0,40,39,1,40,39,1,422,1,\u0000\u0000\u0000\no\u000b�,
"2026-03-15",2026-03-15 11:31:47.773,14238,KC158,"2025-09-21",97318,Air Astana (),2,Y,838396,Cam Ranh,378598,Astana,Kazakhstan,151696,KZ,1,\N,"2025-01-17 15:34:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,422,1,\u0000\u0000\u0000\nl�$+
"2026-03-15",2026-03-15 11:31:47.773,10669,VSV5207,"2025-09-20",157575,SCAT (),2,Y,367408,Almaty,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-01-11 05:34:00.0000000 +00:00",0,\N,0,143,143,0,143,143,1,428,1,\u0000\u0000\u0000\nmW�t
"2026-03-15",2026-03-15 11:31:47.773,11537,VJ62,"2025-09-20",194333,VietJet Air,2,Y,367408,Almaty,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-02-04 11:47:00.0000000 +00:00",1,"2025-09-18 19:00:00.0000000 +00:00",0,20,19,1,20,19,1,404,1,\u0000\u0000\u0000\nn\u0001�~
"2026-03-15",2026-03-15 11:31:47.773,14231,KC194,"2025-09-20",97318,Air Astana (),2,Y,838396,Cam Ranh,367408,Almaty,Kazakhstan,151696,KZ,1,\N,"2025-01-17 05:33:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,422,1,\u0000\u0000\u0000\nfM�C
"2026-03-15",2026-03-15 11:31:47.773,14235,KC157,"2025-09-20",97318,Air Astana (),2,Y,378598,Astana,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-01-17 15:14:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,422,1,\u0000\u0000\u0000\nm�\u0004�
"2026-03-15",2026-03-15 11:31:47.773,14478,KC600,"2025-09-20",97318,Air Astana (),2,Y,358023,Da Nang,367408,Almaty,Kazakhstan,151696,KZ,1,\N,"2025-02-26 04:54:00.0000000 +00:00",0,\N,0,20,20,0,20,20,1,382,1,\u0000\u0000\u0000\ncow�
"2026-03-15",2026-03-15 11:31:47.773,11538,VJ61,"2025-09-19",194333,VietJet Air,2,Y,838396,Cam Ranh,367408,Almaty,Kazakhstan,151696,KZ,1,\N,"2025-02-04 11:52:00.0000000 +00:00",0,\N,0,20,20,0,20,20,1,404,1,\u0000\u0000\u0000\n4�\u000bJ
"2026-03-15",2026-03-15 11:31:47.773,14230,KC193,"2025-09-19",97318,Air Astana (),2,Y,367408,Almaty,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-01-17 04:51:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,422,1,\u0000\u0000\u0000\nm���
"2026-03-15",2026-03-15 11:31:47.773,14238,KC158,"2025-09-19",97318,Air Astana (),2,Y,838396,Cam Ranh,378598,Astana,Kazakhstan,151696,KZ,1,\N,"2025-01-17 15:38:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,422,1,\u0000\u0000\u0000\nj��e
"2026-03-15",2026-03-15 11:31:47.773,10934,VJ68,"2025-09-18",194333,VietJet Air,2,Y,378598,Astana,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-02-04 11:20:00.0000000 +00:00",0,\N,0,30,30,0,23,23,1,404,1,\u0000\u0000\u0000\nhY�}
"2026-03-15",2026-03-15 11:31:47.773,10935,VJ67,"2025-09-18",194333,VietJet Air,2,Y,838396,Cam Ranh,378598,Astana,Kazakhstan,151696,KZ,1,\N,"2025-02-04 11:24:00.0000000 +00:00",0,\N,0,30,30,0,30,30,1,404,1,\u0000\u0000\u0000\nhg<i
"2026-03-15",2026-03-15 11:31:47.773,13078,VSV5350,"2025-09-18",157575,SCAT (),2,Y,378598,Astana,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-02-03 08:47:00.0000000 +00:00",0,\N,0,145,145,0,58,58,1,405,1,\u0000\u0000\u0000\nj��?
"2026-03-15",2026-03-15 11:31:47.773,13079,VSV5351,"2025-09-18",157575,SCAT (),2,Y,838396,Cam Ranh,378598,Astana,Kazakhstan,151696,KZ,1,\N,"2025-02-03 08:53:00.0000000 +00:00",0,\N,0,145,145,0,73,73,1,405,1,\u0000\u0000\u0000\n`�Qw
"2026-03-15",2026-03-15 11:31:47.773,14231,KC194,"2025-09-18",97318,Air Astana (),2,Y,838396,Cam Ranh,367408,Almaty,Kazakhstan,151696,KZ,1,\N,"2025-01-17 05:33:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,422,1,\u0000\u0000\u0000\n^�\/�
"2026-03-15",2026-03-15 11:31:47.773,14235,KC157,"2025-09-18",97318,Air Astana (),2,Y,378598,Astana,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-01-17 15:15:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,422,1,\u0000\u0000\u0000\nk\u001a�-
"2026-03-15",2026-03-15 11:31:47.773,14628,KC260,"2025-09-18",97318,Air Astana (),2,Y,358023,Da Nang,378598,Astana,Kazakhstan,151696,KZ,1,\N,"2025-04-01 11:49:00.0000000 +00:00",0,\N,0,20,20,0,20,20,1,348,1,\u0000\u0000\u0000\nef\u0015�
"2026-03-15",2026-03-15 11:31:47.773,10670,VSV5208,"2025-09-17",157575,SCAT (),2,Y,838396,Cam Ranh,367408,Almaty,Kazakhstan,151696,KZ,1,\N,"2025-01-11 05:38:00.0000000 +00:00",0,\N,0,143,143,0,143,143,1,428,1,\u0000\u0000\u0000\nb�v�
"2026-03-15",2026-03-15 11:31:47.773,14230,KC193,"2025-09-17",97318,Air Astana (),2,Y,367408,Almaty,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-01-17 04:51:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,422,1,\u0000\u0000\u0000\nl\u0012��
"2026-03-15",2026-03-15 11:31:47.773,14231,KC194,"2025-09-17",97318,Air Astana (),2,Y,838396,Cam Ranh,367408,Almaty,Kazakhstan,151696,KZ,1,\N,"2025-01-17 05:33:00.0000000 +00:00",1,"2025-09-07 19:00:00.0000000 +00:00",0,40,40,0,40,40,1,422,1,\u0000\u0000\u0000\ncSC\b
"2026-03-15",2026-03-15 11:31:47.773,14478,KC600,"2025-09-17",97318,Air Astana (),2,Y,358023,Da Nang,367408,Almaty,Kazakhstan,151696,KZ,1,\N,"2025-02-26 04:54:00.0000000 +00:00",0,\N,0,20,20,0,20,20,1,382,1,\u0000\u0000\u0000\nXK\"u
"2026-03-15",2026-03-15 11:31:47.773,10669,VSV5207,"2025-09-16",157575,SCAT (),2,Y,367408,Almaty,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-01-11 05:34:00.0000000 +00:00",0,\N,0,143,142,1,141,140,1,428,1,\u0000\u0000\u0000\nk\u0001Z�
"2026-03-15",2026-03-15 11:31:47.773,11537,VJ62,"2025-09-16",194333,VietJet Air,2,Y,367408,Almaty,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-02-04 11:47:00.0000000 +00:00",0,\N,0,20,20,0,20,20,1,404,1,\u0000\u0000\u0000\nh_\u00164
"2026-03-15",2026-03-15 11:31:47.773,14230,KC193,"2025-09-16",97318,Air Astana (),2,Y,367408,Almaty,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-01-17 04:51:00.0000000 +00:00",1,"2025-09-15 19:00:00.0000000 +00:00",0,40,38,2,40,38,1,422,1,\u0000\u0000\u0000\nj#\u001bD
"2026-03-15",2026-03-15 11:31:47.773,11538,VJ61,"2025-09-15",194333,VietJet Air,2,Y,838396,Cam Ranh,367408,Almaty,Kazakhstan,151696,KZ,1,\N,"2025-02-04 11:52:00.0000000 +00:00",0,\N,0,20,20,0,20,20,1,404,1,\u0000\u0000\u0000\nd�\u0014-
"2026-03-15",2026-03-15 11:31:47.773,14128,VSV5342,"2025-09-15",157575,SCAT (),2,Y,378598,Astana,358023,Da Nang,Vietnam,151696,KZ,1,\N,"2025-03-07 11:50:00.0000000 +00:00",0,\N,0,97,97,0,97,97,1,373,1,\u0000\u0000\u0000\n^A1T
"2026-03-15",2026-03-15 11:31:47.773,14129,VSV5343,"2025-09-15",157575,SCAT (),2,Y,358023,Da Nang,378598,Astana,Kazakhstan,151696,KZ,1,\N,"2024-12-12 10:50:00.0000000 +00:00",0,\N,0,97,97,0,68,68,1,458,1,\u0000\u0000\u0000\na���
"2026-03-15",2026-03-15 11:31:47.773,14231,KC194,"2025-09-15",97318,Air Astana (),2,Y,838396,Cam Ranh,367408,Almaty,Kazakhstan,151696,KZ,1,\N,"2025-01-17 05:33:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,422,1,\u0000\u0000\u0000\n]��\u001a
"2026-03-15",2026-03-15 11:31:47.773,14628,KC260,"2025-09-15",97318,Air Astana (),2,Y,358023,Da Nang,378598,Astana,Kazakhstan,151696,KZ,1,\N,"2025-04-01 11:49:00.0000000 +00:00",0,\N,0,20,20,0,20,20,1,348,1,\u0000\u0000\u0000\na��=
"2026-03-15",2026-03-15 11:31:47.773,10670,VSV5208,"2025-09-14",157575,SCAT (),2,Y,838396,Cam Ranh,367408,Almaty,Kazakhstan,151696,KZ,1,\N,"2025-01-11 05:38:00.0000000 +00:00",0,\N,0,143,143,0,140,140,1,428,1,\u0000\u0000\u0000\nf�Xp
"2026-03-15",2026-03-15 11:31:47.773,10934,VJ68,"2025-09-14",194333,VietJet Air,2,Y,378598,Astana,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-02-04 11:20:00.0000000 +00:00",0,\N,0,30,30,0,30,30,1,404,1,\u0000\u0000\u0000\nH�}+
"2026-03-15",2026-03-15 11:31:47.773,10935,VJ67,"2025-09-14",194333,VietJet Air,2,Y,838396,Cam Ranh,378598,Astana,Kazakhstan,151696,KZ,1,\N,"2025-02-04 11:24:00.0000000 +00:00",0,\N,0,30,30,0,30,30,1,404,1,\u0000\u0000\u0000\na\u0019p�
"2026-03-15",2026-03-15 11:31:47.773,13078,VSV5350,"2025-09-14",157575,SCAT (),2,Y,378598,Astana,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-02-03 08:47:00.0000000 +00:00",0,\N,0,145,145,0,74,74,1,405,1,\u0000\u0000\u0000\ne�vu
"2026-03-15",2026-03-15 11:31:47.773,13079,VSV5351,"2025-09-14",157575,SCAT (),2,Y,838396,Cam Ranh,378598,Astana,Kazakhstan,151696,KZ,1,\N,"2025-02-03 08:53:00.0000000 +00:00",0,\N,0,145,144,1,87,86,1,405,1,\u0000\u0000\u0000\neH;q
"2026-03-15",2026-03-15 11:31:47.773,13490,VSV5351.,"2025-09-14",172371,Selfie Travel (Селфи Тревел) ТОО,2,Y,838396,Cam Ranh,378598,Astana,Kazakhstan,151696,KZ,1,\N,"2025-09-05 07:56:00.0000000 +00:00",1,"2025-09-04 19:00:00.0000000 +00:00",0,1,1,0,1,1,1,191,1,\u0000\u0000\u0000\n`�\u0010 
"2026-03-15",2026-03-15 11:31:47.773,14230,KC193,"2025-09-14",97318,Air Astana (),2,Y,367408,Almaty,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-01-17 04:51:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,422,1,\u0000\u0000\u0000\nhr7�
"2026-03-15",2026-03-15 11:31:47.773,14238,KC158,"2025-09-14",97318,Air Astana (),2,Y,838396,Cam Ranh,378598,Astana,Kazakhstan,151696,KZ,1,\N,"2025-01-17 15:34:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,422,1,\u0000\u0000\u0000\nQ�0�
"2026-03-15",2026-03-15 11:31:47.773,14626,KC259,"2025-09-14",97318,Air Astana (),2,Y,378598,Astana,358023,Da Nang,Vietnam,151696,KZ,1,\N,"2025-04-01 11:39:00.0000000 +00:00",0,\N,0,20,20,0,20,20,1,348,1,\u0000\u0000\u0000\nczb�
"2026-03-15",2026-03-15 11:31:47.773,10669,VSV5207,"2025-09-13",157575,SCAT (),2,Y,367408,Almaty,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-01-11 05:34:00.0000000 +00:00",0,\N,0,143,143,0,143,143,1,428,1,\u0000\u0000\u0000\ng7B�
"2026-03-15",2026-03-15 11:31:47.773,11537,VJ62,"2025-09-13",194333,VietJet Air,2,Y,367408,Almaty,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-02-04 11:47:00.0000000 +00:00",0,\N,0,20,20,0,20,20,1,404,1,\u0000\u0000\u0000\ng?'\u000b
"2026-03-15",2026-03-15 11:31:47.773,14231,KC194,"2025-09-13",97318,Air Astana (),2,Y,838396,Cam Ranh,367408,Almaty,Kazakhstan,151696,KZ,1,\N,"2025-01-17 05:33:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,422,1,\u0000\u0000\u0000\nc?��
"2026-03-15",2026-03-15 11:31:47.773,14235,KC157,"2025-09-13",97318,Air Astana (),2,Y,378598,Astana,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-01-17 15:14:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,422,1,\u0000\u0000\u0000\neB��
"2026-03-15",2026-03-15 11:31:47.773,14477,KC599,"2025-09-13",97318,Air Astana (),2,Y,367408,Almaty,358023,Da Nang,Vietnam,151696,KZ,1,\N,"2025-02-26 03:58:00.0000000 +00:00",0,\N,0,20,20,0,20,20,1,382,1,\u0000\u0000\u0000\nc_\u0018`
"2026-03-15",2026-03-15 11:31:47.773,14478,KC600,"2025-09-13",97318,Air Astana (),2,Y,358023,Da Nang,367408,Almaty,Kazakhstan,151696,KZ,1,\N,"2025-02-26 04:54:00.0000000 +00:00",0,\N,0,20,20,0,20,20,1,382,1,\u0000\u0000\u0000\n[�H�
"2026-03-15",2026-03-15 11:31:47.773,11538,VJ61,"2025-09-12",194333,VietJet Air,2,Y,838396,Cam Ranh,367408,Almaty,Kazakhstan,151696,KZ,1,\N,"2025-02-04 11:52:00.0000000 +00:00",0,\N,0,20,20,0,20,20,1,404,1,\u0000\u0000\u0000\n �\u000e\u000b
"2026-03-15",2026-03-15 11:31:47.773,14128,VSV5342,"2025-09-12",157575,SCAT (),2,Y,378598,Astana,358023,Da Nang,Vietnam,151696,KZ,1,\N,"2024-12-12 10:42:00.0000000 +00:00",0,\N,0,97,97,0,97,97,1,458,1,\u0000\u0000\u0000\n]H�^
"2026-03-15",2026-03-15 11:31:47.773,14129,VSV5343,"2025-09-12",157575,SCAT (),2,Y,358023,Da Nang,378598,Astana,Kazakhstan,151696,KZ,1,\N,"2025-03-03 10:18:00.0000000 +00:00",0,\N,0,97,97,0,71,71,1,377,1,\u0000\u0000\u0000\nX�?4
"2026-03-15",2026-03-15 11:31:47.773,14230,KC193,"2025-09-12",97318,Air Astana (),2,Y,367408,Almaty,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-01-17 04:51:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,422,1,\u0000\u0000\u0000\nf��z
"2026-03-15",2026-03-15 11:31:47.773,14238,KC158,"2025-09-12",97318,Air Astana (),2,Y,838396,Cam Ranh,378598,Astana,Kazakhstan,151696,KZ,1,\N,"2025-01-17 15:38:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,422,1,\u0000\u0000\u0000\nb�\u0007\"
"2026-03-15",2026-03-15 11:31:47.773,14808,HH-2237,"2025-09-12",195161,Qanot Sharq,2,Y,708693,Tashkent,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-05-08 10:36:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,311,1,\u0000\u0000\u0000\na���
"2026-03-15",2026-03-15 11:31:47.773,14809,HH-2238,"2025-09-12",195161,Qanot Sharq,2,Y,838396,Cam Ranh,708693,Tashkent,Uzbekistan,151696,KZ,1,\N,"2025-04-17 06:23:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,332,1,\u0000\u0000\u0000\nL\u0004�
"2026-03-15",2026-03-15 11:31:47.773,10934,VJ68,"2025-09-11",194333,VietJet Air,2,Y,378598,Astana,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-02-04 11:20:00.0000000 +00:00",0,\N,0,30,30,0,30,30,1,404,1,\u0000\u0000\u0000\nf3�R
"2026-03-15",2026-03-15 11:31:47.773,10935,VJ67,"2025-09-11",194333,VietJet Air,2,Y,838396,Cam Ranh,378598,Astana,Kazakhstan,151696,KZ,1,\N,"2025-02-04 11:24:00.0000000 +00:00",0,\N,0,30,30,0,21,21,1,404,1,\u0000\u0000\u0000\nei��
"2026-03-15",2026-03-15 11:31:47.773,13078,VSV5350,"2025-09-11",157575,SCAT (),2,Y,378598,Astana,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-02-03 08:47:00.0000000 +00:00",0,\N,0,145,142,3,85,82,1,405,1,\u0000\u0000\u0000\ne�\u0013�
"2026-03-15",2026-03-15 11:31:47.773,13079,VSV5351,"2025-09-11",157575,SCAT (),2,Y,838396,Cam Ranh,378598,Astana,Kazakhstan,151696,KZ,1,\N,"2025-02-03 08:53:00.0000000 +00:00",0,\N,0,145,145,0,85,85,1,405,1,\u0000\u0000\u0000\nYl �
"2026-03-15",2026-03-15 11:31:47.773,14231,KC194,"2025-09-11",97318,Air Astana (),2,Y,838396,Cam Ranh,367408,Almaty,Kazakhstan,151696,KZ,1,\N,"2025-01-17 05:33:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,422,1,\u0000\u0000\u0000\ncB��
"2026-03-15",2026-03-15 11:31:47.773,14235,KC157,"2025-09-11",97318,Air Astana (),2,Y,378598,Astana,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-01-17 15:15:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,422,1,\u0000\u0000\u0000\ne��\u0018
"2026-03-15",2026-03-15 11:31:47.773,14628,KC260,"2025-09-11",97318,Air Astana (),2,Y,358023,Da Nang,378598,Astana,Kazakhstan,151696,KZ,1,\N,"2025-04-01 11:49:00.0000000 +00:00",1,"2025-09-09 19:00:00.0000000 +00:00",0,20,19,1,20,19,1,348,1,\u0000\u0000\u0000\na�\u000b�
"2026-03-15",2026-03-15 11:31:47.773,10670,VSV5208,"2025-09-10",157575,SCAT (),2,Y,838396,Cam Ranh,367408,Almaty,Kazakhstan,151696,KZ,1,\N,"2025-01-11 05:38:00.0000000 +00:00",0,\N,0,143,142,1,143,142,1,428,1,\u0000\u0000\u0000\ncSB�
"2026-03-15",2026-03-15 11:31:47.773,14230,KC193,"2025-09-10",97318,Air Astana (),2,Y,367408,Almaty,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-01-17 04:51:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,422,1,\u0000\u0000\u0000\ndv]�
"2026-03-15",2026-03-15 11:31:47.773,14231,KC194,"2025-09-10",97318,Air Astana (),2,Y,838396,Cam Ranh,367408,Almaty,Kazakhstan,151696,KZ,1,\N,"2025-01-17 05:33:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,422,1,\u0000\u0000\u0000\n\\M\u0001I
"2026-03-15",2026-03-15 11:31:47.773,14477,KC599,"2025-09-10",97318,Air Astana (),2,Y,367408,Almaty,358023,Da Nang,Vietnam,151696,KZ,1,\N,"2025-02-26 03:58:00.0000000 +00:00",0,\N,0,20,20,0,20,20,1,382,1,\u0000\u0000\u0000\ncow�
"2026-03-15",2026-03-15 11:31:47.773,14478,KC600,"2025-09-10",97318,Air Astana (),2,Y,358023,Da Nang,367408,Almaty,Kazakhstan,151696,KZ,1,\N,"2025-02-26 04:54:00.0000000 +00:00",0,\N,0,20,20,0,20,20,1,382,1,\u0000\u0000\u0000\n]�\u0012�
"2026-03-15",2026-03-15 11:31:47.773,14626,KC259,"2025-09-10",97318,Air Astana (),2,Y,378598,Astana,358023,Da Nang,Vietnam,151696,KZ,1,\N,"2025-04-01 11:39:00.0000000 +00:00",0,\N,0,20,20,0,20,20,1,348,1,\u0000\u0000\u0000\nd�\u0002\t
"2026-03-15",2026-03-15 11:31:47.773,10669,VSV5207,"2025-09-09",157575,SCAT (),2,Y,367408,Almaty,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-01-11 05:34:00.0000000 +00:00",0,\N,0,143,143,0,143,143,1,428,1,\u0000\u0000\u0000\ncmV=
"2026-03-15",2026-03-15 11:31:47.773,11537,VJ62,"2025-09-09",194333,VietJet Air,2,Y,367408,Almaty,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-02-04 11:47:00.0000000 +00:00",1,"2025-09-07 19:00:00.0000000 +00:00",0,20,19,1,20,19,1,404,1,\u0000\u0000\u0000\ncpP�
"2026-03-15",2026-03-15 11:31:47.773,14230,KC193,"2025-09-09",97318,Air Astana (),2,Y,367408,Almaty,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-01-17 04:51:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,422,1,\u0000\u0000\u0000\nc��\/
"2026-03-15",2026-03-15 11:31:47.773,14808,HH-2237,"2025-09-09",195161,Qanot Sharq,2,Y,708693,Tashkent,838396,Cam Ranh,Vietnam,151696,KZ,1,\N,"2025-05-08 10:36:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,311,1,\u0000\u0000\u0000\n_e8�
"2026-03-15",2026-03-15 11:31:47.773,14809,HH-2238,"2025-09-09",195161,Qanot Sharq,2,Y,838396,Cam Ranh,708693,Tashkent,Uzbekistan,151696,KZ,1,\N,"2025-05-08 10:47:00.0000000 +00:00",0,\N,0,40,40,0,40,40,1,311,1,\u0000\u0000\u0000\nV3;\u001d
